,player_id,game_id,stat_type,stat_value
10089,goinr001,TOR201604130,hit,1
10088,saunm001,TOR201604130,runs_scored,1
10087,goinr001,TOR201604130,rbi,1
10086,pillk001,TOR201604130,at_bat,1
10085,headc001,TOR201604130,at_bat,1
10084,torrr001,TOR201604130,at_bat,1
10083,romia002,TOR201604130,at_bat,1
10082,ellsj001,TOR201604140,at_bat,1
10081,gardb001,TOR201604140,at_bat,1
10080,rodra001,TOR201604140,at_bat,1
10079,pillk001,TOR201604140,at_bat,1
10078,pillk001,TOR201604140,hit,1
10077,donaj001,TOR201604140,at_bat,1
10076,donaj001,TOR201604140,strikeout,1
10075,bautj002,TOR201604140,at_bat,1
10074,encae001,TOR201604140,at_bat,1
10073,encae001,TOR201604140,strikeout,1
10072,teixm001,TOR201604140,at_bat,1
10071,mccab002,TOR201604140,at_bat,1
10070,mccab002,TOR201604140,strikeout,1
10069,beltc001,TOR201604140,at_bat,1
10068,beltc001,TOR201604140,hit,1
10067,headc001,TOR201604140,at_bat,1
10066,headc001,TOR201604140,strikeout,1
10065,tulot001,TOR201604140,at_bat,1
10064,saunm001,TOR201604140,at_bat,1
10063,saunm001,TOR201604140,strikeout,1
10062,colac001,TOR201604140,at_bat,1
10061,casts001,TOR201604140,at_bat,1
10060,casts001,TOR201604140,strikeout,1
10059,gregd001,TOR201604140,at_bat,1
10058,ellsj001,TOR201604140,at_bat,1
10057,martr004,TOR201604140,at_bat,1
10056,goinr001,TOR201604140,at_bat,1
10055,pillk001,TOR201604140,at_bat,1
10054,pillk001,TOR201604140,strikeout,1
10053,gardb001,TOR201604140,at_bat,1
10052,rodra001,TOR201604140,walk,1
10051,teixm001,TOR201604140,at_bat,1
10050,teixm001,TOR201604140,hit,1
10049,mccab002,TOR201604140,at_bat,1
10048,mccab002,TOR201604140,hit,1
10047,beltc001,TOR201604140,at_bat,1
10046,rodra001,TOR201604140,runs_scored,1
10045,beltc001,TOR201604140,rbi,1
10044,headc001,TOR201604140,walk,1
10043,teixm001,TOR201604140,runs_scored,1
10042,casts001,TOR201604140,rbi,1
10041,casts001,TOR201604140,at_bat,1
10040,donaj001,TOR201604140,at_bat,1
10039,bautj002,TOR201604140,walk,1
10038,encae001,TOR201604140,at_bat,1
10037,encae001,TOR201604140,hit,1
10036,encae001,TOR201604140,double,1
10035,tulot001,TOR201604140,at_bat,1
10034,saunm001,TOR201604140,at_bat,1
10033,saunm001,TOR201604140,strikeout,1
10032,gregd001,TOR201604140,at_bat,1
10031,ellsj001,TOR201604140,walk,1
10030,ellsj001,TOR201604140,stolen_base,1
10029,gardb001,TOR201604140,at_bat,1
10028,rodra001,TOR201604140,at_bat,1
10027,colac001,TOR201604140,at_bat,1
10026,martr004,TOR201604140,walk,1
10025,goinr001,TOR201604140,at_bat,1
10024,pillk001,TOR201604140,at_bat,1
10023,pillk001,TOR201604140,hit,1
10022,pillk001,TOR201604140,double,1
10021,donaj001,TOR201604140,at_bat,1
10020,donaj001,TOR201604140,hit,1
10019,donaj001,TOR201604140,home_run,1
10018,donaj001,TOR201604140,runs_scored,1
10017,martr004,TOR201604140,runs_scored,1
10016,donaj001,TOR201604140,rbi,1
10015,pillk001,TOR201604140,runs_scored,1
10014,donaj001,TOR201604140,rbi,1
10013,bautj002,TOR201604140,at_bat,1
10012,teixm001,TOR201604140,at_bat,1
10011,mccab002,TOR201604140,at_bat,1
10010,beltc001,TOR201604140,at_bat,1
10009,encae001,TOR201604140,at_bat,1
10008,encae001,TOR201604140,strikeout,1
10007,tulot001,TOR201604140,at_bat,1
10006,tulot001,TOR201604140,hit,1
10005,tulot001,TOR201604140,home_run,1
10004,tulot001,TOR201604140,runs_scored,1
10003,saunm001,TOR201604140,at_bat,1
10002,saunm001,TOR201604140,hit,1
10001,saunm001,TOR201604140,double,1
10000,colac001,TOR201604140,at_bat,1
9999,martr004,TOR201604140,at_bat,1
9998,martr004,TOR201604140,strikeout,1
9997,headc001,TOR201604140,at_bat,1
9996,casts001,TOR201604140,at_bat,1
9995,gregd001,TOR201604140,at_bat,1
9994,goinr001,TOR201604140,at_bat,1
9993,goinr001,TOR201604140,strikeout,1
9992,pillk001,TOR201604140,at_bat,1
9991,donaj001,TOR201604140,at_bat,1
9990,donaj001,TOR201604140,hit,1
9989,donaj001,TOR201604140,double,1
9988,bautj002,TOR201604140,walk,1
9987,encae001,TOR201604140,at_bat,1
9986,encae001,TOR201604140,strikeout,1
9985,ellsj001,TOR201604140,at_bat,1
9984,gardb001,TOR201604140,at_bat,1
9983,rodra001,TOR201604140,at_bat,1
9982,tulot001,TOR201604140,at_bat,1
9981,saunm001,TOR201604140,at_bat,1
9980,saunm001,TOR201604140,hit,1
9979,colac001,TOR201604140,at_bat,1
9978,martr004,TOR201604140,at_bat,1
9977,martr004,TOR201604140,strikeout,1
9976,teixm001,TOR201604140,at_bat,1
9975,mccab002,TOR201604140,at_bat,1
9974,beltc001,TOR201604140,at_bat,1
9973,burnb002,TOR201604220,at_bat,1
9972,coghc001,TOR201604220,walk,1
9971,reddj001,TOR201604220,at_bat,1
9970,reddj001,TOR201604220,hit,1
9969,lowrj001,TOR201604220,at_bat,1
9968,lowrj001,TOR201604220,strikeout,1
9967,vogts001,TOR201604220,at_bat,1
9966,vogts001,TOR201604220,hit,1
9965,vogts001,TOR201604220,double,1
9964,coghc001,TOR201604220,runs_scored,1
9963,vogts001,TOR201604220,rbi,1
9962,crisc001,TOR201604220,at_bat,1
9961,carre001,TOR201604220,at_bat,1
9960,carre001,TOR201604220,strikeout,1
9959,donaj001,TOR201604220,at_bat,1
9958,donaj001,TOR201604220,strikeout,1
9957,bautj002,TOR201604220,at_bat,1
9956,davik003,TOR201604220,at_bat,1
9955,davik003,TOR201604220,hit,1
9954,alony001,TOR201604220,at_bat,1
9953,alony001,TOR201604220,hit,1
9952,semim001,TOR201604220,at_bat,1
9951,semim001,TOR201604220,hit,1
9950,burnb002,TOR201604220,at_bat,1
9949,coghc001,TOR201604220,at_bat,1
9948,coghc001,TOR201604220,hit,1
9947,coghc001,TOR201604220,home_run,1
9946,coghc001,TOR201604220,runs_scored,1
9945,alony001,TOR201604220,runs_scored,1
9944,coghc001,TOR201604220,rbi,1
9943,burnb002,TOR201604220,runs_scored,1
9942,coghc001,TOR201604220,rbi,1
9941,reddj001,TOR201604220,at_bat,1
9940,encae001,TOR201604220,at_bat,1
9939,encae001,TOR201604220,strikeout,1
9938,smoaj001,TOR201604220,at_bat,1
9937,smoaj001,TOR201604220,strikeout,1
9936,martr004,TOR201604220,at_bat,1
9935,martr004,TOR201604220,strikeout,1
9934,lowrj001,TOR201604220,at_bat,1
9933,vogts001,TOR201604220,at_bat,1
9932,vogts001,TOR201604220,hit,1
9931,crisc001,TOR201604220,walk,1
9930,davik003,TOR201604220,at_bat,1
9929,alony001,TOR201604220,at_bat,1
9928,alony001,TOR201604220,strikeout,1
9927,semim001,TOR201604220,at_bat,1
9926,pillk001,TOR201604220,at_bat,1
9925,goinr001,TOR201604220,at_bat,1
9924,barnd001,TOR201604220,at_bat,1
9923,barnd001,TOR201604220,hit,1
9922,barnd001,TOR201604220,home_run,1
9921,barnd001,TOR201604220,runs_scored,1
9920,carre001,TOR201604220,at_bat,1
9919,burnb002,TOR201604220,at_bat,1
9918,coghc001,TOR201604220,at_bat,1
9917,reddj001,TOR201604220,at_bat,1
9916,reddj001,TOR201604220,strikeout,1
9915,donaj001,TOR201604220,at_bat,1
9914,donaj001,TOR201604220,hit,1
9913,bautj002,TOR201604220,at_bat,1
9912,bautj002,TOR201604220,strikeout,1
9911,encae001,TOR201604220,at_bat,1
9910,lowrj001,TOR201604220,at_bat,1
9909,lowrj001,TOR201604220,hit,1
9908,vogts001,TOR201604220,at_bat,1
9907,vogts001,TOR201604220,hit,1
9906,lowrj001,TOR201604220,runs_scored,1
9905,crisc001,TOR201604220,rbi,1
9904,crisc001,TOR201604220,at_bat,1
9903,crisc001,TOR201604220,hit,1
9902,crisc001,TOR201604220,double,1
9901,vogts001,TOR201604220,runs_scored,1
9900,crisc001,TOR201604220,rbi,1
9899,davik003,TOR201604220,at_bat,1
9898,alony001,TOR201604220,at_bat,1
9897,semim001,TOR201604220,at_bat,1
9896,smoaj001,TOR201604220,at_bat,1
9895,smoaj001,TOR201604220,strikeout,1
9894,martr004,TOR201604220,at_bat,1
9893,martr004,TOR201604220,hit,1
9892,martr004,TOR201604220,double,1
9891,pillk001,TOR201604220,at_bat,1
9890,goinr001,TOR201604220,at_bat,1
9889,burnb002,TOR201604220,walk,1
9888,coghc001,TOR201604220,at_bat,1
9887,reddj001,TOR201604220,at_bat,1
9886,reddj001,TOR201604220,strikeout,1
9885,lowrj001,TOR201604220,at_bat,1
9884,barnd001,TOR201604220,walk,1
9883,carre001,TOR201604220,at_bat,1
9882,carre001,TOR201604220,hit,1
9881,carre001,TOR201604220,double,1
9880,donaj001,TOR201604220,walk,1
9879,bautj002,TOR201604220,at_bat,1
9878,barnd001,TOR201604220,runs_scored,1
9877,bautj002,TOR201604220,rbi,1
9876,encae001,TOR201604220,at_bat,1
9875,smoaj001,TOR201604220,walk,1
9874,tholj001,TOR201604220,at_bat,1
9873,vogts001,TOR201604220,at_bat,1
9872,crisc001,TOR201604220,at_bat,1
9871,crisc001,TOR201604220,hit,1
9870,davik003,TOR201604220,at_bat,1
9869,crisc001,TOR201604220,caught_stealing,1
9868,pillk001,TOR201604220,at_bat,1
9867,pillk001,TOR201604220,hit,1
9866,goinr001,TOR201604220,at_bat,1
9865,barnd001,TOR201604220,at_bat,1
9864,barnd001,TOR201604220,hit,1
9863,pillk001,TOR201604220,runs_scored,1
9862,barnd001,TOR201604220,rbi,1
9861,carre001,TOR201604220,at_bat,1
9860,alony001,TOR201604220,at_bat,1
9859,semim001,TOR201604220,at_bat,1
9858,semim001,TOR201604220,strikeout,1
9857,burnb002,TOR201604220,at_bat,1
9856,burnb002,TOR201604220,hit,1
9855,coghc001,TOR201604220,at_bat,1
9854,donaj001,TOR201604220,at_bat,1
9853,bautj002,TOR201604220,at_bat,1
9852,encae001,TOR201604220,walk,1
9851,smoaj001,TOR201604220,at_bat,1
9850,smoaj001,TOR201604220,hit,1
9849,tholj001,TOR201604220,walk,1
9848,pillk001,TOR201604220,at_bat,1
9847,pillk001,TOR201604220,hit,1
9846,encae001,TOR201604220,runs_scored,1
9845,pillk001,TOR201604220,rbi,1
9844,smoaj001,TOR201604220,runs_scored,1
9843,pillk001,TOR201604220,rbi,1
9842,goinr001,TOR201604220,at_bat,1
9841,reddj001,TOR201604220,at_bat,1
9840,reddj001,TOR201604220,hit,1
9839,lowrj001,TOR201604220,at_bat,1
9838,vogts001,TOR201604220,at_bat,1
9837,crisc001,TOR201604220,walk,1
9836,davik003,TOR201604220,at_bat,1
9835,davik003,TOR201604220,hit,1
9834,reddj001,TOR201604220,runs_scored,1
9833,davik003,TOR201604220,rbi,1
9832,crisc001,TOR201604220,runs_scored,1
9831,davik003,TOR201604220,rbi,1
9830,alony001,TOR201604220,at_bat,1
9829,barnd001,TOR201604220,at_bat,1
9828,carre001,TOR201604220,at_bat,1
9827,donaj001,TOR201604220,at_bat,1
9826,burnb002,TOR201604230,at_bat,1
9825,burnb002,TOR201604230,strikeout,1
9824,canhm001,TOR201604230,at_bat,1
9823,canhm001,TOR201604230,hit,1
9822,canhm001,TOR201604230,home_run,1
9821,canhm001,TOR201604230,runs_scored,1
9820,lowrj001,TOR201604230,at_bat,1
9819,lowrj001,TOR201604230,hit,1
9818,butlb003,TOR201604230,at_bat,1
9817,davik003,TOR201604230,at_bat,1
9816,carre001,TOR201604230,at_bat,1
9815,carre001,TOR201604230,hit,1
9814,donaj001,TOR201604230,at_bat,1
9813,donaj001,TOR201604230,hit,1
9812,bautj002,TOR201604230,at_bat,1
9811,carre001,TOR201604230,runs_scored,1
9810,bautj002,TOR201604230,rbi,1
9809,encae001,TOR201604230,at_bat,1
9808,encae001,TOR201604230,strikeout,1
9807,tulot001,TOR201604230,at_bat,1
9806,tulot001,TOR201604230,hit,1
9805,smoaj001,TOR201604230,walk,1
9804,martr004,TOR201604230,at_bat,1
9803,martr004,TOR201604230,hit,1
9802,donaj001,TOR201604230,runs_scored,1
9801,martr004,TOR201604230,rbi,1
9800,goinr001,TOR201604230,at_bat,1
9799,crisc001,TOR201604230,at_bat,1
9798,semim001,TOR201604230,at_bat,1
9797,phegj001,TOR201604230,at_bat,1
9796,pillk001,TOR201604230,at_bat,1
9795,pillk001,TOR201604230,hit,1
9794,carre001,TOR201604230,at_bat,1
9793,carre001,TOR201604230,hit,1
9792,carre001,TOR201604230,double,1
9791,donaj001,TOR201604230,at_bat,1
9790,donaj001,TOR201604230,hit,1
9789,donaj001,TOR201604230,home_run,1
9788,donaj001,TOR201604230,runs_scored,1
9787,pillk001,TOR201604230,runs_scored,1
9786,donaj001,TOR201604230,rbi,1
9785,carre001,TOR201604230,runs_scored,1
9784,donaj001,TOR201604230,rbi,1
9783,bautj002,TOR201604230,at_bat,1
9782,encae001,TOR201604230,at_bat,1
9781,tulot001,TOR201604230,at_bat,1
9780,coghc001,TOR201604230,at_bat,1
9779,burnb002,TOR201604230,at_bat,1
9778,burnb002,TOR201604230,hit,1
9777,canhm001,TOR201604230,at_bat,1
9776,smoaj001,TOR201604230,at_bat,1
9775,martr004,TOR201604230,at_bat,1
9774,martr004,TOR201604230,strikeout,1
9773,goinr001,TOR201604230,at_bat,1
9772,lowrj001,TOR201604230,at_bat,1
9771,lowrj001,TOR201604230,hit,1
9770,butlb003,TOR201604230,at_bat,1
9769,butlb003,TOR201604230,hit,1
9768,davik003,TOR201604230,at_bat,1
9767,crisc001,TOR201604230,at_bat,1
9766,crisc001,TOR201604230,hit,1
9765,lowrj001,TOR201604230,runs_scored,1
9764,crisc001,TOR201604230,rbi,1
9763,semim001,TOR201604230,at_bat,1
9762,pillk001,TOR201604230,at_bat,1
9761,carre001,TOR201604230,at_bat,1
9760,carre001,TOR201604230,hit,1
9759,carre001,TOR201604230,stolen_base,1
9758,donaj001,TOR201604230,at_bat,1
9757,bautj002,TOR201604230,walk,1
9756,encae001,TOR201604230,at_bat,1
9755,encae001,TOR201604230,strikeout,1
9754,phegj001,TOR201604230,at_bat,1
9753,coghc001,TOR201604230,at_bat,1
9752,burnb002,TOR201604230,at_bat,1
9751,tulot001,TOR201604230,at_bat,1
9750,tulot001,TOR201604230,hit,1
9749,tulot001,TOR201604230,home_run,1
9748,tulot001,TOR201604230,runs_scored,1
9747,smoaj001,TOR201604230,at_bat,1
9746,martr004,TOR201604230,at_bat,1
9745,martr004,TOR201604230,strikeout,1
9744,goinr001,TOR201604230,at_bat,1
9743,goinr001,TOR201604230,strikeout,1
9742,canhm001,TOR201604230,at_bat,1
9741,lowrj001,TOR201604230,at_bat,1
9740,butlb003,TOR201604230,at_bat,1
9739,pillk001,TOR201604230,at_bat,1
9738,pillk001,TOR201604230,hit,1
9737,pillk001,TOR201604230,double,1
9736,carre001,TOR201604230,at_bat,1
9735,donaj001,TOR201604230,walk,1
9734,bautj002,TOR201604230,at_bat,1
9733,pillk001,TOR201604230,runs_scored,1
9732,bautj002,TOR201604230,rbi,1
9731,encae001,TOR201604230,at_bat,1
9730,davik003,TOR201604230,walk,1
9729,crisc001,TOR201604230,walk,1
9728,semim001,TOR201604230,at_bat,1
9727,phegj001,TOR201604230,at_bat,1
9726,phegj001,TOR201604230,hit,1
9725,davik003,TOR201604230,runs_scored,1
9724,phegj001,TOR201604230,rbi,1
9723,coghc001,TOR201604230,at_bat,1
9722,tulot001,TOR201604230,at_bat,1
9721,tulot001,TOR201604230,hit,1
9720,tulot001,TOR201604230,home_run,1
9719,tulot001,TOR201604230,runs_scored,1
9718,smoaj001,TOR201604230,at_bat,1
9717,smoaj001,TOR201604230,strikeout,1
9716,martr004,TOR201604230,at_bat,1
9715,martr004,TOR201604230,strikeout,1
9714,goinr001,TOR201604230,at_bat,1
9713,goinr001,TOR201604230,strikeout,1
9712,burnb002,TOR201604230,at_bat,1
9711,burnb002,TOR201604230,strikeout,1
9710,canhm001,TOR201604230,at_bat,1
9709,canhm001,TOR201604230,strikeout,1
9708,lowrj001,TOR201604230,at_bat,1
9707,pillk001,TOR201604230,at_bat,1
9706,pillk001,TOR201604230,strikeout,1
9705,carre001,TOR201604230,at_bat,1
9704,carre001,TOR201604230,hit,1
9703,donaj001,TOR201604230,at_bat,1
9702,donaj001,TOR201604230,hit,1
9701,,TOR201604230,runs_scored,1
9700,bautj002,TOR201604230,at_bat,1
9699,butlb003,TOR201604230,at_bat,1
9698,davik003,TOR201604230,at_bat,1
9697,crisc001,TOR201604230,at_bat,1
9696,burnb002,TOR201604240,at_bat,1
9695,canhm001,TOR201604240,at_bat,1
9694,canhm001,TOR201604240,strikeout,1
9693,reddj001,TOR201604240,at_bat,1
9692,reddj001,TOR201604240,hit,1
9691,reddj001,TOR201604240,stolen_base,1
9690,vogts001,TOR201604240,at_bat,1
9689,carre001,TOR201604240,at_bat,1
9688,carre001,TOR201604240,hit,1
9687,donaj001,TOR201604240,at_bat,1
9686,bautj002,TOR201604240,walk,1
9685,encae001,TOR201604240,at_bat,1
9684,tulot001,TOR201604240,at_bat,1
9683,tulot001,TOR201604240,strikeout,1
9682,davik003,TOR201604240,at_bat,1
9681,davik003,TOR201604240,hit,1
9680,davik003,TOR201604240,home_run,1
9679,davik003,TOR201604240,runs_scored,1
9678,coghc001,TOR201604240,at_bat,1
9677,semim001,TOR201604240,at_bat,1
9676,semim001,TOR201604240,strikeout,1
9675,alony001,TOR201604240,at_bat,1
9674,alony001,TOR201604240,hit,1
9673,alony001,TOR201604240,caught_stealing,1
9672,smoaj001,TOR201604240,at_bat,1
9671,smoaj001,TOR201604240,strikeout,1
9670,pillk001,TOR201604240,at_bat,1
9669,barnd001,TOR201604240,at_bat,1
9668,barnd001,TOR201604240,hit,1
9667,tholj001,TOR201604240,at_bat,1
9666,ladet001,TOR201604240,at_bat,1
9665,ladet001,TOR201604240,strikeout,1
9664,burnb002,TOR201604240,at_bat,1
9663,canhm001,TOR201604240,at_bat,1
9662,canhm001,TOR201604240,strikeout,1
9661,carre001,TOR201604240,at_bat,1
9660,carre001,TOR201604240,hit,1
9659,carre001,TOR201604240,home_run,1
9658,carre001,TOR201604240,runs_scored,1
9657,donaj001,TOR201604240,at_bat,1
9656,donaj001,TOR201604240,hit,1
9655,donaj001,TOR201604240,double,1
9654,bautj002,TOR201604240,at_bat,1
9653,encae001,TOR201604240,at_bat,1
9652,tulot001,TOR201604240,walk,1
9651,smoaj001,TOR201604240,at_bat,1
9650,smoaj001,TOR201604240,hit,1
9649,donaj001,TOR201604240,runs_scored,1
9648,smoaj001,TOR201604240,rbi,1
9647,pillk001,TOR201604240,at_bat,1
9646,pillk001,TOR201604240,hit,1
9645,tulot001,TOR201604240,runs_scored,1
9644,pillk001,TOR201604240,rbi,1
9643,barnd001,TOR201604240,at_bat,1
9642,barnd001,TOR201604240,hit,1
9641,smoaj001,TOR201604240,runs_scored,1
9640,barnd001,TOR201604240,rbi,1
9639,tholj001,TOR201604240,at_bat,1
9638,reddj001,TOR201604240,at_bat,1
9637,vogts001,TOR201604240,at_bat,1
9636,davik003,TOR201604240,walk,1
9635,coghc001,TOR201604240,walk,1
9634,semim001,TOR201604240,at_bat,1
9633,carre001,TOR201604240,at_bat,1
9632,donaj001,TOR201604240,walk,1
9631,bautj002,TOR201604240,at_bat,1
9630,bautj002,TOR201604240,hit,1
9629,bautj002,TOR201604240,home_run,1
9628,bautj002,TOR201604240,runs_scored,1
9627,donaj001,TOR201604240,runs_scored,1
9626,bautj002,TOR201604240,rbi,1
9625,encae001,TOR201604240,walk,1
9624,tulot001,TOR201604240,at_bat,1
9623,alony001,TOR201604240,walk,1
9622,ladet001,TOR201604240,at_bat,1
9621,burnb002,TOR201604240,at_bat,1
9620,smoaj001,TOR201604240,at_bat,1
9619,pillk001,TOR201604240,at_bat,1
9618,pillk001,TOR201604240,hit,1
9617,pillk001,TOR201604240,double,1
9616,barnd001,TOR201604240,at_bat,1
9615,barnd001,TOR201604240,strikeout,1
9614,tholj001,TOR201604240,at_bat,1
9613,canhm001,TOR201604240,at_bat,1
9612,canhm001,TOR201604240,strikeout,1
9611,reddj001,TOR201604240,at_bat,1
9610,reddj001,TOR201604240,hit,1
9609,reddj001,TOR201604240,home_run,1
9608,reddj001,TOR201604240,runs_scored,1
9607,vogts001,TOR201604240,at_bat,1
9606,davik003,TOR201604240,at_bat,1
9605,davik003,TOR201604240,strikeout,1
9604,carre001,TOR201604240,at_bat,1
9603,carre001,TOR201604240,strikeout,1
9602,donaj001,TOR201604240,at_bat,1
9601,bautj002,TOR201604240,at_bat,1
9600,coghc001,TOR201604240,at_bat,1
9599,coghc001,TOR201604240,hit,1
9598,coghc001,TOR201604240,home_run,1
9597,coghc001,TOR201604240,runs_scored,1
9596,semim001,TOR201604240,at_bat,1
9595,alony001,TOR201604240,at_bat,1
9594,butlb003,TOR201604240,at_bat,1
9593,encae001,TOR201604240,at_bat,1
9592,encae001,TOR201604240,hit,1
9591,encae001,TOR201604240,double,1
9590,tulot001,TOR201604240,at_bat,1
9589,smoaj001,TOR201604240,at_bat,1
9588,pillk001,TOR201604240,at_bat,1
9587,pillk001,TOR201604240,strikeout,1
9586,burnb002,TOR201604240,at_bat,1
9585,canhm001,TOR201604240,at_bat,1
9584,canhm001,TOR201604240,strikeout,1
9583,reddj001,TOR201604240,at_bat,1
9582,barnd001,TOR201604240,at_bat,1
9581,tholj001,TOR201604240,at_bat,1
9580,tholj001,TOR201604240,hit,1
9579,carre001,TOR201604240,walk,1
9578,donaj001,TOR201604240,at_bat,1
9577,donaj001,TOR201604240,strikeout,1
9576,bautj002,TOR201604240,at_bat,1
9575,vogts001,TOR201604240,at_bat,1
9574,davik003,TOR201604240,at_bat,1
9573,coghc001,TOR201604240,at_bat,1
9572,coghc001,TOR201604240,strikeout,1
9571,eatoa002,TOR201604250,at_bat,1
9570,eatoa002,TOR201604250,hit,1
9569,rollj001,TOR201604250,at_bat,1
9568,rollj001,TOR201604250,hit,1
9567,abrej003,TOR201604250,at_bat,1
9566,eatoa002,TOR201604250,runs_scored,1
9565,abrej003,TOR201604250,rbi,1
9564,frazt001,TOR201604250,walk,1
9563,cabrm002,TOR201604250,at_bat,1
9562,lawrb002,TOR201604250,at_bat,1
9561,carre001,TOR201604250,at_bat,1
9560,donaj001,TOR201604250,at_bat,1
9559,donaj001,TOR201604250,hit,1
9558,donaj001,TOR201604250,double,1
9557,bautj002,TOR201604250,walk,1
9556,encae001,TOR201604250,at_bat,1
9555,encae001,TOR201604250,hit,1
9554,encae001,TOR201604250,double,1
9553,donaj001,TOR201604250,runs_scored,1
9552,encae001,TOR201604250,rbi,1
9551,bautj002,TOR201604250,runs_scored,1
9550,encae001,TOR201604250,rbi,1
9549,tulot001,TOR201604250,at_bat,1
9548,tulot001,TOR201604250,strikeout,1
9547,saunm001,TOR201604250,at_bat,1
9546,saunm001,TOR201604250,strikeout,1
9545,garca003,TOR201604250,at_bat,1
9544,navad001,TOR201604250,at_bat,1
9543,navad001,TOR201604250,strikeout,1
9542,jacka001,TOR201604250,at_bat,1
9541,jacka001,TOR201604250,strikeout,1
9540,goinr001,TOR201604250,at_bat,1
9539,barnd001,TOR201604250,at_bat,1
9538,barnd001,TOR201604250,strikeout,1
9537,tholj001,TOR201604250,at_bat,1
9536,tholj001,TOR201604250,hit,1
9535,carre001,TOR201604250,at_bat,1
9534,eatoa002,TOR201604250,at_bat,1
9533,eatoa002,TOR201604250,strikeout,1
9532,rollj001,TOR201604250,at_bat,1
9531,abrej003,TOR201604250,at_bat,1
9530,donaj001,TOR201604250,at_bat,1
9529,donaj001,TOR201604250,strikeout,1
9528,bautj002,TOR201604250,at_bat,1
9527,bautj002,TOR201604250,hit,1
9526,bautj002,TOR201604250,double,1
9525,encae001,TOR201604250,at_bat,1
9524,encae001,TOR201604250,hit,1
9523,bautj002,TOR201604250,runs_scored,1
9522,encae001,TOR201604250,rbi,1
9521,tulot001,TOR201604250,at_bat,1
9520,tulot001,TOR201604250,hit,1
9519,saunm001,TOR201604250,at_bat,1
9518,saunm001,TOR201604250,hit,1
9517,saunm001,TOR201604250,home_run,1
